"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RAC2",1.33958176250127e-06,-0.291494225114922,0.653,0.756,0.049030032089309
"SCAMP2",1.54712300681522e-06,-0.742268120205532,0.152,0.254,0.0566262491724439
"IL27RA",1.65130596477198e-06,-0.693821965352185,0.148,0.244,0.0604394496166192
"ATP6V0E1",1.66549614756226e-06,-0.274297566109312,0.643,0.754,0.0609588244969263
"OSTF1",1.70932969621512e-06,-0.525075642766293,0.299,0.416,0.0625631762111695
"PDIA6",2.08984410463044e-06,-0.699026861420823,0.206,0.311,0.0764903840735787
"ZFAND6",2.28971305727661e-06,-0.47090246663179,0.17,0.274,0.0838057876093813
"NDUFA8",2.33627415414094e-06,-0.991112008715233,0.1,0.183,0.0855099703157126
"RAB10",2.35441741157141e-06,-1.0109296680247,0.079,0.157,0.0861740316809253
"PPP1R18",2.41112956677378e-06,-0.594496142594753,0.188,0.298,0.0882497532734873
"THRAP3",2.42270306728515e-06,-0.448905465089971,0.4,0.508,0.0886733549657037
"LCP1",2.51714023851433e-06,-0.352573744197484,0.545,0.667,0.0921298498698631
"COPB2",2.86833147000146e-06,-1.14558197031809,0.063,0.137,0.104983800133523
"SBDS",3.35755076984434e-06,0.50687571756981,0.499,0.403,0.122889715727073
"KARS",4.06539557511929e-06,-0.680085109798721,0.172,0.273,0.148797543444941
"ILK",4.10495589792026e-06,-0.889383784949257,0.057,0.126,0.150245490819779
"FYB1",4.27662043591885e-06,-0.281901836096747,0.803,0.873,0.156528584575066
"CLIC1",4.97505121923259e-06,-0.438633495953949,0.45,0.55,0.182091849675132
"PTPN6",5.14705857388625e-06,-0.731690493538567,0.16,0.252,0.188387490862811
"HLA-F",5.23383398690276e-06,-0.3488017958236,0.622,0.719,0.191563557754628
"ACIN1",5.72345930452422e-06,-0.817269914389382,0.128,0.215,0.209484334004891
"SAMD9L",5.91893510878098e-06,-1.01650771944969,0.089,0.166,0.216638943916493
"HMGN4",5.9490179495893e-06,-0.601073281667357,0.199,0.3,0.217740005972918
"LY6E",6.00739732225741e-06,-0.40103041039493,0.37,0.486,0.219876749391944
"POLR3K",6.53458363686495e-06,-1.2718139902678,0.044,0.105,0.239172295692894
"PSMA4",6.61674998526786e-06,-0.540884517145407,0.249,0.362,0.242179666210789
"POLR2G",6.69689753778114e-06,-0.598369774556876,0.137,0.229,0.245113146780328
"CIAO2B",6.72151040057064e-06,-0.501420168867878,0.249,0.36,0.246014002171286
"PRMT1",7.24593655242298e-06,-0.418294963304805,0.241,0.352,0.265208523755233
"WASHC3",8.8157679140665e-06,-0.843868461118532,0.11,0.192,0.322665921422748
"GLRX",9.56848992425874e-06,-0.398087515721286,0.31,0.433,0.350216299717794
"AC133644.2",9.69029257167685e-06,-1.21153317681575,0.061,0.127,0.354674398415944
"SLC25A11",9.76010009428392e-06,-1.02020534171078,0.059,0.126,0.357229423550886
"SNX20",9.80550678630422e-06,-1.03573964431572,0.061,0.127,0.358891353885521
"ABHD3",1.00516983723085e-05,-1.10088429683122,0.043,0.103,0.367902212124862
"RBM22",1.09012271533434e-05,-0.719755055863992,0.114,0.198,0.398995815039522
"NIPA2",1.11059814268701e-05,-1.25378350505112,0.048,0.109,0.406490026204871
"ANK3",1.13045164667055e-05,-0.662977874558337,0.113,0.198,0.413756607197888
"ARHGAP15",1.15158330306307e-05,-0.416495320258229,0.358,0.471,0.421491004754115
"TNFAIP3",1.31694412865722e-05,0.619556259630007,0.505,0.411,0.482014720529828
"SIGIRR",1.56303025686167e-05,-0.487005691177992,0.271,0.381,0.57208470431394
"PPP1R12A",1.70802220284049e-05,-0.432159921862224,0.254,0.364,0.62515320646165
