"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MRPS33",0.00956377954544897,-0.349396632265107,0.174,0.235,1
"LINC01089",0.0096152537322798,-0.409224825430668,0.097,0.148,1
"BAZ1B",0.0097511346213451,-0.427840045132977,0.148,0.208,1
"ARPC5",0.00984331822332512,-0.259387369988816,0.557,0.626,1
"EGLN2",0.00986113023582037,-0.447006410742368,0.116,0.169,1
"NUFIP2",0.00996576120963987,0.53538274562174,0.332,0.279,1
"AKIRIN1",0.0101343650004179,0.429460818926586,0.256,0.195,1
"TAZ",0.0101704584919667,-0.304730469460829,0.147,0.206,1
"XPC",0.0101740687457327,-0.417907641560001,0.148,0.205,1
"C1orf122",0.0101779166245071,-0.49861946641304,0.158,0.213,1
"FAM104A",0.010237336271701,-0.646773687222586,0.074,0.117,1
"HECTD1",0.0103109760547255,-0.339199740136579,0.243,0.309,1
"ECI2",0.0103945347322641,-0.556133823423826,0.084,0.129,1
"ASAP1",0.0106771845455958,-0.504764749897274,0.121,0.173,1
"RBM38",0.010715243136222,0.463421922628062,0.42,0.367,1
"ZNRD1",0.0107339463152764,-0.405079789158285,0.182,0.24,1
"NDUFAB1",0.0108368141582083,-0.261541872129516,0.317,0.389,1
"MFSD10",0.01106879898324,-0.442017124340198,0.238,0.3,1
"PEPD",0.0111278765603444,-0.410378356552271,0.171,0.228,1
"AKR1A1",0.0116269334411074,-0.502617481650822,0.196,0.25,1
"MAP2K2",0.0118135953955417,-0.31668749602798,0.446,0.508,1
"UBE3A",0.0118211479192184,-0.286818064528732,0.266,0.332,1
"NDUFS8",0.0119546267046071,-0.372381763129775,0.227,0.287,1
"SNX27",0.012021068862148,-0.554178563424187,0.082,0.126,1
"NAA20",0.0121255282221996,-0.457535474429132,0.176,0.232,1
"LINC01138",0.0121779138078046,0.631703055225012,0.203,0.153,1
"ADRM1",0.0122080746446228,-0.304200297766558,0.233,0.299,1
"THAP5",0.012482702730754,-0.403318679615634,0.137,0.193,1
"TCP11L2",0.0124878519056393,-0.285650193897993,0.208,0.273,1
"ZNHIT6",0.0125379054535589,-0.453524518311472,0.13,0.183,1
"MRPL22",0.0126754586813707,-0.546688576504732,0.155,0.205,1
"SSH2",0.0126991167318527,-0.35716771946679,0.291,0.352,1
"PSMD7",0.0127082235877727,-0.256684274033155,0.311,0.376,1
"CLNS1A",0.0129045579686282,-0.331968254844548,0.38,0.456,1
"COASY",0.0129742893712905,0.588571590075108,0.108,0.067,1
"DALRD3",0.0131377198040086,-0.478821935469568,0.113,0.161,1
"HIST1H4C",0.01317644070922,-0.340650251930391,0.646,0.691,1
"PHF21A",0.0132713712326125,-0.471364896681536,0.092,0.138,1
"OTUD6B-AS1",0.0133017323369579,-0.275087643396058,0.238,0.304,1
"SENP5",0.0133420311083989,-0.440423778099133,0.114,0.164,1
"PPBP",0.0134185929413102,-0.357764532717504,0.224,0.285,1
"TRIM27",0.0135876660055185,-0.814469707697187,0.093,0.136,1
"PBDC1",0.0138663863085755,-0.447767212897427,0.137,0.188,1
"TRAPPC2B",0.0139120285912026,-0.563336865152571,0.103,0.149,1
"DHX29",0.0139317799976105,-0.421839157661499,0.124,0.173,1
"ROMO1",0.0142027183067601,0.353738976746786,0.333,0.277,1
"FDPS",0.0142534194040732,-0.274368395707378,0.209,0.268,1
"NAE1",0.014294811064589,-0.383654043844115,0.158,0.211,1
"TBCB",0.0143031818678161,-0.382762908165322,0.283,0.347,1
"JAK3",0.0143079423164447,-0.490236228870937,0.119,0.168,1
"LINC-PINT",0.0143616544201714,0.603620491859367,0.499,0.487,1
